data_referencia;ano;mes;trimestre;dia_semana;ano_mes;tempo_id
2024-03-22;2024;3;1;Friday;2024-03;422
2024-03-23;2024;3;1;Saturday;2024-03;417
2024-03-24;2024;3;1;Sunday;2024-03;401
2024-03-25;2024;3;1;Monday;2024-03;395
2024-03-26;2024;3;1;Tuesday;2024-03;398
2024-03-27;2024;3;1;Wednesday;2024-03;418
2024-03-28;2024;3;1;Thursday;2024-03;393
2024-03-29;2024;3;1;Friday;2024-03;414
2024-03-30;2024;3;1;Saturday;2024-03;429
2024-03-31;2024;3;1;Sunday;2024-03;444
2024-04-01;2024;4;2;Monday;2024-04;541
2024-04-02;2024;4;2;Tuesday;2024-04;535
2024-04-03;2024;4;2;Wednesday;2024-04;530
2024-04-04;2024;4;2;Thursday;2024-04;525
2024-04-05;2024;4;2;Friday;2024-04;545
2024-04-06;2024;4;2;Saturday;2024-04;536
2024-04-07;2024;4;2;Sunday;2024-04;542
2024-04-08;2024;4;2;Monday;2024-04;531
2024-04-09;2024;4;2;Tuesday;2024-04;528
2024-04-10;2024;4;2;Wednesday;2024-04;546
2024-04-11;2024;4;2;Thursday;2024-04;539
2024-04-12;2024;4;2;Friday;2024-04;533
2024-04-13;2024;4;2;Saturday;2024-04;534
2024-04-14;2024;4;2;Sunday;2024-04;527
2024-04-15;2024;4;2;Monday;2024-04;538
2024-04-16;2024;4;2;Tuesday;2024-04;526
2024-04-17;2024;4;2;Wednesday;2024-04;549
2024-04-18;2024;4;2;Thursday;2024-04;544
2024-04-19;2024;4;2;Friday;2024-04;532
2024-04-20;2024;4;2;Saturday;2024-04;548
2024-04-21;2024;4;2;Sunday;2024-04;552
2024-04-22;2024;4;2;Monday;2024-04;537
2024-04-23;2024;4;2;Tuesday;2024-04;551
2024-04-24;2024;4;2;Wednesday;2024-04;543
2024-04-25;2024;4;2;Thursday;2024-04;540
2024-04-26;2024;4;2;Friday;2024-04;554
2024-04-27;2024;4;2;Saturday;2024-04;553
2024-04-28;2024;4;2;Sunday;2024-04;529
2024-04-29;2024;4;2;Monday;2024-04;547
2024-04-30;2024;4;2;Tuesday;2024-04;550
2024-05-01;2024;5;2;Wednesday;2024-05;642
2024-05-02;2024;5;2;Thursday;2024-05;641
2024-05-03;2024;5;2;Friday;2024-05;634
2024-05-04;2024;5;2;Saturday;2024-05;623
2024-05-05;2024;5;2;Sunday;2024-05;627
2024-05-06;2024;5;2;Monday;2024-05;628
2024-05-07;2024;5;2;Tuesday;2024-05;640
2024-05-08;2024;5;2;Wednesday;2024-05;630
2024-05-09;2024;5;2;Thursday;2024-05;629
2024-05-10;2024;5;2;Friday;2024-05;638
2024-05-11;2024;5;2;Saturday;2024-05;649
2024-05-12;2024;5;2;Sunday;2024-05;631
2024-05-13;2024;5;2;Monday;2024-05;625
2024-05-14;2024;5;2;Tuesday;2024-05;639
2024-05-15;2024;5;2;Wednesday;2024-05;644
2024-05-16;2024;5;2;Thursday;2024-05;632
2024-05-17;2024;5;2;Friday;2024-05;637
2024-05-18;2024;5;2;Saturday;2024-05;647
2024-05-19;2024;5;2;Sunday;2024-05;624
2024-05-20;2024;5;2;Monday;2024-05;633
2024-05-21;2024;5;2;Tuesday;2024-05;646
2024-05-22;2024;5;2;Wednesday;2024-05;626
2024-05-23;2024;5;2;Thursday;2024-05;643
2024-05-24;2024;5;2;Friday;2024-05;635
2024-05-25;2024;5;2;Saturday;2024-05;648
2024-05-26;2024;5;2;Sunday;2024-05;645
2024-05-27;2024;5;2;Monday;2024-05;636
2024-05-28;2024;5;2;Tuesday;2024-05;650
2024-05-29;2024;5;2;Wednesday;2024-05;622
2024-05-30;2024;5;2;Thursday;2024-05;652
2024-05-31;2024;5;2;Friday;2024-05;651
2024-06-01;2024;6;2;Saturday;2024-06;724
2024-06-02;2024;6;2;Sunday;2024-06;722
2024-06-03;2024;6;2;Monday;2024-06;730
2024-06-04;2024;6;2;Tuesday;2024-06;758
2024-06-05;2024;6;2;Wednesday;2024-06;743
2024-06-06;2024;6;2;Thursday;2024-06;716
2024-06-07;2024;6;2;Friday;2024-06;749
2024-06-08;2024;6;2;Saturday;2024-06;754
2024-06-09;2024;6;2;Sunday;2024-06;733
2024-06-10;2024;6;2;Monday;2024-06;748
2024-06-11;2024;6;2;Tuesday;2024-06;739
2024-06-12;2024;6;2;Wednesday;2024-06;752
2024-06-13;2024;6;2;Thursday;2024-06;753
2024-06-14;2024;6;2;Friday;2024-06;699
2024-06-15;2024;6;2;Saturday;2024-06;746
2024-06-16;2024;6;2;Sunday;2024-06;708
2024-06-17;2024;6;2;Monday;2024-06;738
2024-06-18;2024;6;2;Tuesday;2024-06;731
2024-06-19;2024;6;2;Wednesday;2024-06;718
2024-06-20;2024;6;2;Thursday;2024-06;711
2024-06-21;2024;6;2;Friday;2024-06;741
2024-06-22;2024;6;2;Saturday;2024-06;725
2024-06-23;2024;6;2;Sunday;2024-06;742
2024-06-24;2024;6;2;Monday;2024-06;698
2024-06-25;2024;6;2;Tuesday;2024-06;728
2024-06-26;2024;6;2;Wednesday;2024-06;726
2024-06-27;2024;6;2;Thursday;2024-06;734
2024-06-28;2024;6;2;Friday;2024-06;735
2024-06-29;2024;6;2;Saturday;2024-06;709
2024-06-30;2024;6;2;Sunday;2024-06;740
2024-07-01;2024;7;3;Monday;2024-07;713
2024-07-02;2024;7;3;Tuesday;2024-07;715
2024-07-03;2024;7;3;Wednesday;2024-07;712
2024-07-04;2024;7;3;Thursday;2024-07;732
2024-07-05;2024;7;3;Friday;2024-07;701
2024-07-06;2024;7;3;Saturday;2024-07;720
2024-07-07;2024;7;3;Sunday;2024-07;704
2024-07-08;2024;7;3;Monday;2024-07;703
2024-07-09;2024;7;3;Tuesday;2024-07;755
2024-07-10;2024;7;3;Wednesday;2024-07;729
2024-07-11;2024;7;3;Thursday;2024-07;723
2024-07-12;2024;7;3;Friday;2024-07;700
2024-07-13;2024;7;3;Saturday;2024-07;750
2024-07-14;2024;7;3;Sunday;2024-07;747
2024-07-15;2024;7;3;Monday;2024-07;702
2024-07-16;2024;7;3;Tuesday;2024-07;707
2024-07-17;2024;7;3;Wednesday;2024-07;721
2024-07-18;2024;7;3;Thursday;2024-07;714
2024-07-19;2024;7;3;Friday;2024-07;727
2024-07-20;2024;7;3;Saturday;2024-07;756
2024-07-21;2024;7;3;Sunday;2024-07;736
2024-07-22;2024;7;3;Monday;2024-07;717
2024-07-23;2024;7;3;Tuesday;2024-07;719
2024-07-24;2024;7;3;Wednesday;2024-07;706
2024-07-25;2024;7;3;Thursday;2024-07;737
2024-07-26;2024;7;3;Friday;2024-07;745
2024-07-27;2024;7;3;Saturday;2024-07;744
2024-07-28;2024;7;3;Sunday;2024-07;710
2024-07-29;2024;7;3;Monday;2024-07;705
2024-07-30;2024;7;3;Tuesday;2024-07;751
2024-07-31;2024;7;3;Wednesday;2024-07;757
2024-08-01;2024;8;3;Thursday;2024-08;853
2024-08-02;2024;8;3;Friday;2024-08;847
2024-08-03;2024;8;3;Saturday;2024-08;854
2024-08-04;2024;8;3;Sunday;2024-08;857
2024-08-05;2024;8;3;Monday;2024-08;831
2024-08-06;2024;8;3;Tuesday;2024-08;851
2024-08-07;2024;8;3;Wednesday;2024-08;816
2024-08-08;2024;8;3;Thursday;2024-08;829
2024-08-09;2024;8;3;Friday;2024-08;855
2024-08-10;2024;8;3;Saturday;2024-08;852
2024-08-11;2024;8;3;Sunday;2024-08;804
2024-08-12;2024;8;3;Monday;2024-08;835
2024-08-13;2024;8;3;Tuesday;2024-08;818
2024-08-14;2024;8;3;Wednesday;2024-08;832
2024-08-15;2024;8;3;Thursday;2024-08;848
2024-08-16;2024;8;3;Friday;2024-08;858
2024-08-17;2024;8;3;Saturday;2024-08;812
2024-08-18;2024;8;3;Sunday;2024-08;841
2024-08-19;2024;8;3;Monday;2024-08;828
2024-08-20;2024;8;3;Tuesday;2024-08;837
2024-08-21;2024;8;3;Wednesday;2024-08;830
2024-08-22;2024;8;3;Thursday;2024-08;834
2024-08-23;2024;8;3;Friday;2024-08;840
2024-08-24;2024;8;3;Saturday;2024-08;805
2024-08-25;2024;8;3;Sunday;2024-08;844
2024-08-26;2024;8;3;Monday;2024-08;798
2024-08-27;2024;8;3;Tuesday;2024-08;817
2024-08-28;2024;8;3;Wednesday;2024-08;833
2024-08-29;2024;8;3;Thursday;2024-08;823
2024-08-30;2024;8;3;Friday;2024-08;820
2024-08-31;2024;8;3;Saturday;2024-08;839
2024-09-01;2024;9;3;Sunday;2024-09;826
2024-09-02;2024;9;3;Monday;2024-09;803
2024-09-03;2024;9;3;Tuesday;2024-09;810
2024-09-04;2024;9;3;Wednesday;2024-09;807
2024-09-05;2024;9;3;Thursday;2024-09;809
2024-09-06;2024;9;3;Friday;2024-09;819
2024-09-07;2024;9;3;Saturday;2024-09;814
2024-09-08;2024;9;3;Sunday;2024-09;836
2024-09-09;2024;9;3;Monday;2024-09;845
2024-09-10;2024;9;3;Tuesday;2024-09;802
2024-09-11;2024;9;3;Wednesday;2024-09;811
2024-09-12;2024;9;3;Thursday;2024-09;801
2024-09-13;2024;9;3;Friday;2024-09;838
2024-09-14;2024;9;3;Saturday;2024-09;822
2024-09-15;2024;9;3;Sunday;2024-09;843
2024-09-16;2024;9;3;Monday;2024-09;825
2024-09-17;2024;9;3;Tuesday;2024-09;821
2024-09-18;2024;9;3;Wednesday;2024-09;800
2024-09-19;2024;9;3;Thursday;2024-09;806
2024-09-20;2024;9;3;Friday;2024-09;813
2024-09-21;2024;9;3;Saturday;2024-09;846
2024-09-22;2024;9;3;Sunday;2024-09;799
2024-09-23;2024;9;3;Monday;2024-09;824
2024-09-24;2024;9;3;Tuesday;2024-09;827
2024-09-25;2024;9;3;Wednesday;2024-09;850
2024-09-26;2024;9;3;Thursday;2024-09;842
2024-09-27;2024;9;3;Friday;2024-09;815
2024-09-28;2024;9;3;Saturday;2024-09;849
2024-09-29;2024;9;3;Sunday;2024-09;808
2024-09-30;2024;9;3;Monday;2024-09;856
2024-10-01;2024;10;4;Tuesday;2024-10;897
2024-10-02;2024;10;4;Wednesday;2024-10;902
2024-10-03;2024;10;4;Thursday;2024-10;905
2024-10-04;2024;10;4;Friday;2024-10;903
2024-10-05;2024;10;4;Saturday;2024-10;907
2024-10-06;2024;10;4;Sunday;2024-10;908
2024-10-07;2024;10;4;Monday;2024-10;901
2024-10-08;2024;10;4;Tuesday;2024-10;899
2024-10-09;2024;10;4;Wednesday;2024-10;900
2024-10-10;2024;10;4;Thursday;2024-10;904
2024-10-11;2024;10;4;Friday;2024-10;911
2024-10-12;2024;10;4;Saturday;2024-10;923
2024-10-13;2024;10;4;Sunday;2024-10;919
2024-10-14;2024;10;4;Monday;2024-10;912
2024-10-15;2024;10;4;Tuesday;2024-10;895
2024-10-16;2024;10;4;Wednesday;2024-10;920
2024-10-17;2024;10;4;Thursday;2024-10;917
2024-10-18;2024;10;4;Friday;2024-10;915
2024-10-19;2024;10;4;Saturday;2024-10;913
2024-10-20;2024;10;4;Sunday;2024-10;918
2024-10-21;2024;10;4;Monday;2024-10;909
2024-10-22;2024;10;4;Tuesday;2024-10;898
2024-10-23;2024;10;4;Wednesday;2024-10;921
2024-10-24;2024;10;4;Thursday;2024-10;910
2024-10-25;2024;10;4;Friday;2024-10;922
2024-10-26;2024;10;4;Saturday;2024-10;916
2024-10-27;2024;10;4;Sunday;2024-10;896
2024-10-28;2024;10;4;Monday;2024-10;906
2024-10-29;2024;10;4;Tuesday;2024-10;924
2024-10-30;2024;10;4;Wednesday;2024-10;914
2024-10-31;2024;10;4;Thursday;2024-10;925
2024-11-01;2024;11;4;Friday;2024-11;961
2024-11-02;2024;11;4;Saturday;2024-11;981
2024-11-03;2024;11;4;Sunday;2024-11;977
2024-11-04;2024;11;4;Monday;2024-11;967
2024-11-05;2024;11;4;Tuesday;2024-11;960
2024-11-06;2024;11;4;Wednesday;2024-11;978
2024-11-07;2024;11;4;Thursday;2024-11;964
2024-11-08;2024;11;4;Friday;2024-11;987
2024-11-09;2024;11;4;Saturday;2024-11;966
2024-11-10;2024;11;4;Sunday;2024-11;980
2024-11-11;2024;11;4;Monday;2024-11;973
2024-11-12;2024;11;4;Tuesday;2024-11;971
2024-11-13;2024;11;4;Wednesday;2024-11;983
2024-11-14;2024;11;4;Thursday;2024-11;975
2024-11-15;2024;11;4;Friday;2024-11;972
2024-11-16;2024;11;4;Saturday;2024-11;965
2024-11-17;2024;11;4;Sunday;2024-11;982
2024-11-18;2024;11;4;Monday;2024-11;962
2024-11-19;2024;11;4;Tuesday;2024-11;979
2024-11-20;2024;11;4;Wednesday;2024-11;988
2024-11-21;2024;11;4;Thursday;2024-11;984
2024-11-22;2024;11;4;Friday;2024-11;976
2024-11-23;2024;11;4;Saturday;2024-11;963
2024-11-24;2024;11;4;Sunday;2024-11;970
2024-11-25;2024;11;4;Monday;2024-11;985
2024-11-26;2024;11;4;Tuesday;2024-11;968
2024-11-27;2024;11;4;Wednesday;2024-11;969
2024-11-28;2024;11;4;Thursday;2024-11;986
2024-11-29;2024;11;4;Friday;2024-11;974
2024-11-30;2024;11;4;Saturday;2024-11;989
